"UNIT";"AGE";"SEX";"GEO";"FREQ";"obsTime";"obsValue";"OBS_FLAG";"OBS_STATUS"
"PC";"Y_GE15";"T";"AT32";"A";"2015";60,1;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2014";59,9;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2013";61,6;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2012";61,6;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2011";61,5;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2010";60,7;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2009";60,7;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2008";60,4;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2007";60,4;"b";NA
"PC";"Y_GE15";"T";"AT32";"A";"2006";58,8;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2005";59,3;"b";NA
"PC";"Y_GE15";"T";"AT32";"A";"2004";56,9;"b";NA
"PC";"Y_GE15";"T";"AT32";"A";"2003";61,1;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2002";60,4;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2001";60,1;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"2000";60,2;NA;NA
"PC";"Y_GE15";"T";"AT32";"A";"1999";59,8;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2015";60,8;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2014";60,8;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2013";61,7;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2012";61,2;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2011";60,6;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2010";60,6;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2009";60,8;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2008";60,4;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2007";60,5;"b";NA
"PC";"Y_GE15";"T";"AT33";"A";"2006";59;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2005";58,4;"b";NA
"PC";"Y_GE15";"T";"AT33";"A";"2004";57,1;"b";NA
"PC";"Y_GE15";"T";"AT33";"A";"2003";58;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2002";58,4;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2001";56,8;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"2000";58,2;NA;NA
"PC";"Y_GE15";"T";"AT33";"A";"1999";58;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2015";61,6;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2014";61,5;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2013";60,9;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2012";61,2;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2011";60,7;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2010";60,2;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2009";60,1;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2008";60,4;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2007";60,3;"b";NA
"PC";"Y_GE15";"T";"AT34";"A";"2006";59,5;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2005";59,6;"b";NA
"PC";"Y_GE15";"T";"AT34";"A";"2004";59,3;"b";NA
"PC";"Y_GE15";"T";"AT34";"A";"2003";58,2;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2002";58,5;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2001";59;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"2000";59,1;NA;NA
"PC";"Y_GE15";"T";"AT34";"A";"1999";58,4;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2015";56,3;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2014";55,5;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2013";56,4;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2012";56,3;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2011";57,4;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2010";56,8;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2009";55,5;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2008";55,5;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2007";55,1;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2006";55,6;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2005";54,2;"b";NA
"PC";"Y_GE15";"T";"CH07";"A";"2004";55,3;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2003";56,7;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2002";57,2;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2001";60,3;NA;NA
"PC";"Y_GE15";"T";"CH07";"A";"2000";NA;NA;"na"
"PC";"Y_GE15";"T";"CH07";"A";"1999";NA;NA;"na"
"PC";"Y_GE15";"T";"DE2";"A";"2015";61,3;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2014";61,6;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2013";61,4;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2012";61,1;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2011";60,7;"b";NA
"PC";"Y_GE15";"T";"DE2";"A";"2010";59,4;"b";NA
"PC";"Y_GE15";"T";"DE2";"A";"2009";58,8;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2008";59;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2007";58,2;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2006";57,4;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2005";56,5;"b";NA
"PC";"Y_GE15";"T";"DE2";"A";"2004";55,8;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2003";56,6;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2002";57,7;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2001";58,4;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"2000";57,9;NA;NA
"PC";"Y_GE15";"T";"DE2";"A";"1999";57,7;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2015";52,2;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2014";51,8;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2013";51,4;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2012";51,6;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2011";51,8;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2010";51,9;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2009";52,3;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2008";53,4;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2007";53,1;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2006";52,4;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2005";51,8;"b";NA
"PC";"Y_GE15";"T";"EU27";"A";"2004";51,3;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2003";51,4;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2002";51,3;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2001";51,6;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"2000";51,4;NA;NA
"PC";"Y_GE15";"T";"EU27";"A";"1999";NA;NA;"na"
"PC";"Y_GE15";"T";"EU28";"A";"2015";52,1;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2014";51,7;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2013";51,3;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2012";51,5;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2011";51,8;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2010";51,8;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2009";52,3;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2008";53,4;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2007";53,1;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2006";52,4;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2005";51,7;"b";NA
"PC";"Y_GE15";"T";"EU28";"A";"2004";51,2;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2003";51,3;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2002";51,2;NA;NA
"PC";"Y_GE15";"T";"EU28";"A";"2001";NA;NA;"na"
"PC";"Y_GE15";"T";"EU28";"A";"2000";NA;NA;"na"
"PC";"Y_GE15";"T";"EU28";"A";"1999";NA;NA;"na"
"PC";"Y_GE15";"T";"IT";"A";"2015";43,1;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2014";42,8;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2013";42,9;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2012";43,9;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2011";44,1;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2010";44,2;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2009";44,7;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2008";45,8;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2007";45,8;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2006";45,8;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2005";45,3;"b";NA
"PC";"Y_GE15";"T";"IT";"A";"2004";45,8;"b";NA
"PC";"Y_GE15";"T";"IT";"A";"2003";44,9;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2002";44,3;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2001";43,7;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"2000";42,9;NA;NA
"PC";"Y_GE15";"T";"IT";"A";"1999";42,4;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2015";49,9;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2014";49,9;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2013";50;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2012";49,9;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2011";50,2;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2010";50,7;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2009";51,4;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2008";52,5;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2007";52,4;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2006";52,5;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2005";52;"b";NA
"PC";"Y_GE15";"T";"ITC4";"A";"2004";52,3;"b";NA
"PC";"Y_GE15";"T";"ITC4";"A";"2003";51,7;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2002";51;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2001";50,2;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"2000";49,5;NA;NA
"PC";"Y_GE15";"T";"ITC4";"A";"1999";49,5;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2015";49,6;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2014";49,7;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2013";49,6;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2012";50,7;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2011";51;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2010";50,7;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2009";51,2;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2008";52,6;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2007";52,3;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2006";52,1;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2005";51,5;"b";NA
"PC";"Y_GE15";"T";"ITH";"A";"2004";51,3;"b";NA
"PC";"Y_GE15";"T";"ITH";"A";"2003";51,3;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2002";50,5;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2001";50,3;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"2000";49,7;NA;NA
"PC";"Y_GE15";"T";"ITH";"A";"1999";48,9;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2015";56,9;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2014";57;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2013";57,4;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2012";57,9;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2011";57,3;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2010";57,7;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2009";57,6;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2008";57,8;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2007";57,2;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2006";57,4;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2005";57,1;"b";NA
"PC";"Y_GE15";"T";"ITH1";"A";"2004";57,1;"b";NA
"PC";"Y_GE15";"T";"ITH1";"A";"2003";58,9;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2002";58,1;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2001";57;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"2000";56,3;NA;NA
"PC";"Y_GE15";"T";"ITH1";"A";"1999";55,9;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2015";51,6;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2014";51,7;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2013";51,4;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2012";51,4;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2011";51,9;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2010";52;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2009";52,5;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2008";52,8;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2007";52,6;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2006";52,1;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2005";52;"b";NA
"PC";"Y_GE15";"T";"ITH2";"A";"2004";52,3;"b";NA
"PC";"Y_GE15";"T";"ITH2";"A";"2003";50,7;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2002";50;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2001";49,7;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"2000";50,6;NA;NA
"PC";"Y_GE15";"T";"ITH2";"A";"1999";48,5;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2015";48,9;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2014";49,2;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2013";48,9;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2012";50,5;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2011";50,7;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2010";50,4;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2009";50,6;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2008";52,4;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2007";51,9;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2006";51,8;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2005";51,5;"b";NA
"PC";"Y_GE15";"T";"ITH3";"A";"2004";51,5;"b";NA
"PC";"Y_GE15";"T";"ITH3";"A";"2003";51,3;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2002";50,6;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2001";50,4;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"2000";49,8;NA;NA
"PC";"Y_GE15";"T";"ITH3";"A";"1999";49,1;NA;NA
